"","Year","State","Fiscal.Policy","Regulatory.Policy","Personal.Freedom","Economic.Freedom","Overall.Freedom","unemployment","beer","wine","church","solutioncenter","emogirls","ifate","videotube","blackcelebrity","64bit","submityour","pogoscrabble","failblog","watchfullepisodesof","pregnancy","gigispice","jobsin","anxiety","datingapp","onlinedating","chink","racism","nigger","goodbooks","onlineclass","eventsnearme","jokes","football","religion","wheretovote","onlinedating"
"139",2006,"Rhode Island",0.031547846,-0.083204464,0.033204236,-0.051656618,-0.018452382,4.9,1.07,0.51,27.1666666666667,0,0,0,18,0,14.8333333333333,0,0,0,0,44.4166666666667,0,32.4166666666667,25.75,0,40.4166666666667,0,8.66666666666667,19.6666666666667,9.25,7.16666666666667,0,36,5.91666666666667,30.3333333333333,2.16666666666667,37.4166666666667
"140",2006,"South Carolina",-0.129392399,0.174423488,-0.088426683,0.045031088,-0.043395595,6.4,1.45,0.24,71.25,0.41025641025641,2.33333333333333,0,15.4166666666667,9.66666666666667,12.75,1.91666666666667,0,0,1.40384615384615,55.4166666666667,0,33.5,20.8333333333333,0,40,3.25,4.75,27.4166666666667,5.75,5.66666666666667,0,35.25,13.5,30.3333333333333,0.833333333333333,37.25
"141",2006,"South Dakota",0.167250629,0.172869763,-0.025958317,0.340120392,0.314162075,3.1,1.51,0.19,36.9166666666667,0,0,0,19.1666666666667,0,14.3333333333333,0,0,0,0,66.9487179487179,0,27.75,22.6666666666667,0,33.4166666666667,0,12.4166666666667,12.7564102564103,14.4166666666667,6.91666666666667,0,61.4166666666667,10.25,33.4166666666667,0,36.75
"142",2006,"Tennessee",0.14911812,0.163868874,-0.049984046,0.312986993,0.263002947,5.2,1.14,0.19,83.75,6.5,1.66666666666667,0,16.6666666666667,12.4166666666667,14.75,3.5,0,0,1.08333333333333,58,0,27.8333333333333,23.6666666666667,0,34.75,3.25,4.75,13.25,10.8333333333333,6.41666666666667,0,46.25,11.25,31.5,2.58333333333333,41.5
"143",2006,"Texas",0.116002111,0.090583,-0.140820262,0.206585111,0.065764848,4.9,1.43,0.26,60.9166666666667,5.58333333333333,2,0,15.9166666666667,6,16.3333333333333,3.66666666666667,0,0,0.916666666666667,51.4166666666667,0,26.1666666666667,18.0833333333333,0,33.5,1.58333333333333,5.08333333333333,11.5833333333333,6.58333333333333,6.66666666666667,0,39.5833333333333,9.91666666666667,28.0833333333333,0,37
"144",2006,"Utah",-0.112161956,0.192849857,-0.019892232,0.080687901,0.060795669,3,0.73,0.16,35.4166666666667,0,4.33333333333333,0,17.25,2.5,21.0833333333333,5.25,0,0,0,65,0,25.5,21.75,0,21.1666666666667,2.25,5.08333333333333,5.58333333333333,10.6666666666667,3.83333333333333,0,41.25,9.16666666666667,38.5,2.16666666666667,30.3333333333333
"145",2006,"Vermont",-0.173970335,-0.153096362,0.111201888,-0.327066697,-0.215864809,3.7,1.45,0.6,29.9166666666667,0,0,0,10.5,0,17.8333333333333,0,0,0,0,40.0833333333333,0,33.6666666666667,28.4166666666667,0,29.75,4.58333333333333,23.1666666666667,13.75,8.25,5,0,34.25,4.66666666666667,31.5,2.91666666666667,28.6666666666667
"146",2006,"Virginia",0.115727793,0.169744676,-0.096415228,0.285472469,0.189057241,3.1,1.13,0.39,59.75,4.16666666666667,0.666666666666667,0,13.3397435897436,8.66666666666667,13.5833333333333,3.83333333333333,0,0,2.41666666666667,52.5833333333333,0,25.5833333333333,21.0833333333333,0,30.1666666666667,2.83333333333333,13,12.0833333333333,8.58333333333333,5.08333333333333,0,28.8333333333333,9.25,29.3333333333333,1.25,30.1666666666667
"147",2006,"Washington",-0.049373927,-0.119647386,0.010101031,-0.169021312,-0.158920281,5,1.08,0.48,39.5,2.5,1.91666666666667,0,14.8333333333333,4.75,18,4.66666666666667,0,0,1.25,43.6666666666667,0,19.5,20.5833333333333,0,30.75,3.5,18.9166666666667,11.0833333333333,8.08333333333333,4.5,0,29.4166666666667,6.25,30.0833333333333,1.08333333333333,30.75
"148",2006,"West Virginia",-0.15634834,-0.033145981,0.028860103,-0.18949432,-0.160634217,4.9,1.21,0.1,49.8333333333333,0,0,0,11.5,0,24.75,0,0,0,0,56.5833333333333,0,31.6666666666667,26.5833333333333,0,32.5,2.91666666666667,6.5,21.4166666666667,3.33333333333333,7.33333333333333,0,50.2115384615385,14.5,42.1666666666667,0,32.5
"149",2006,"Wisconsin",-0.062394982,0.084045098,-0.116479425,0.021650116,-0.09482931,4.7,1.58,0.32,37.3333333333333,2.66666666666667,2,0,12.75,6.16666666666667,12.9166666666667,4.58333333333333,0,0,0,48.25,0,25.75,24.8333333333333,0,36.4166666666667,3.91666666666667,6.08333333333333,14.75,8.33333333333333,4.66666666666667,0,38,9,20.5,5.83333333333333,36.3333333333333
"150",2006,"Wyoming",-0.119757086,0.199092575,-0.062624301,0.07933549,0.016711188,3.2,1.44,0.26,28.75,0,0,0,17.5833333333333,0,21.7115384615385,0,0,0,0,59.5,0,29.9166666666667,15.6730769230769,0,46.4102564102564,0,12.0448717948718,14.9166666666667,7.32692307692308,10.5833333333333,0,42.5833333333333,9,40.0192307692308,2.75,47.8205128205128
"151",2007,"Alabama",0.050676008,0.120750322,-0.182877991,0.17142633,-0.011451661,4,1.23,0.22,80.6153846153846,0,4.83333333333333,0,27.6666666666667,8.66666666666667,15.5833333333333,6.41666666666667,0,0,11.1666666666667,59.1666666666667,0,35.3333333333333,20.0833333333333,0,26.75,0.916666666666667,4.58333333333333,17.5833333333333,6.5,5,0,31.1666666666667,19.4551282051282,28.25,0.75,26.75
"152",2007,"Alaska",-0.313624714,0.093669272,0.008069844,-0.219955442,-0.211885598,6.3,1.13,0.44,31,0,0,0,16.75,0,19.4166666666667,0,0,0,0,49.5833333333333,0,28.0833333333333,20.0833333333333,0,23.8333333333333,10.75,6.58333333333333,12,12.5,9.91666666666667,0,32.5,5.58333333333333,26.5833333333333,0,25.25
"153",2007,"Arizona",-0.020225243,0.185040855,-0.046884317,0.164815612,0.117931295,3.9,1.39,0.34,39.1666666666667,8.83333333333333,3.58333333333333,0,26.8333333333333,4.91666666666667,15.6666666666667,3.66666666666667,0,0,10.5833333333333,49.0833333333333,0,29.5833333333333,19.5,0,21.1666666666667,1.66666666666667,5.33333333333333,10.25,4,5.83333333333333,0,25.8333333333333,7.41666666666667,28.9166666666667,0.25,21.1666666666667
"154",2007,"Arkansas",-0.011888172,0.095537642,-0.103885973,0.08364947,-0.020236503,5.3,1.02,0.15,65.0833333333333,0,6.58333333333333,0,27.3333333333333,13.25,15.8333333333333,4,0,0,0,53,0,34.25,21.8333333333333,0,28.9166666666667,1.5,5.25,14.4166666666667,4,9.25,0,37.0833333333333,11.9166666666667,29.0833333333333,0.666666666666667,28.9166666666667
"155",2007,"California",-0.235192613,-0.27743637,0.00074621,-0.512628984,-0.511882774,5.4,1.06,0.54,32.25,5,2,0.666666666666667,25.9166666666667,4.41666666666667,12.6666666666667,2.75,0,0,4.91666666666667,45.5,0,20.9166666666667,17.6666666666667,0.166666666666667,18.5833333333333,1.83333333333333,15.3333333333333,10.0833333333333,8.25,5.5,0,19.5,5.83333333333333,27.9166666666667,0,21.3333333333333
"156",2007,"Colorado",0.140954344,0.078130883,0.04374055,0.219085226,0.262825776,3.7,1.3,0.47,45.6666666666667,7.5,3.16666666666667,0,22.6666666666667,3.58333333333333,14.1666666666667,4.33333333333333,0,0,3,55.3333333333333,0,29.0833333333333,19.1666666666667,0,19.5,1.66666666666667,12.75,8.41666666666667,7.83333333333333,4.91666666666667,0,22.3333333333333,7.91666666666667,28.25,0.5,22.8333333333333
"157",2007,"Connecticut",0.048215223,-0.086015372,-0.041724407,-0.037800149,-0.079524557,4.5,0.92,0.57,33,0,2.33333333333333,0,22.8333333333333,8.41666666666667,7.91666666666667,3,0,0,7.91666666666667,52,0,30.3333333333333,25,0,24.9166666666667,1.91666666666667,20.5833333333333,12.4166666666667,10.9166666666667,4.75,0,22.0833333333333,6.83333333333333,31.5,0.166666666666667,28.3333333333333
"158",2007,"Delaware",-0.081863738,0.031053798,-0.05913794,-0.05080994,-0.10994788,3.4,1.38,0.59,38.75,0,0,0,18.5,0,4.16666666666667,0,0,0,0,61.8333333333333,0,30.1666666666667,26.0833333333333,0,20.1666666666667,7.58333333333333,19.0833333333333,15.9166666666667,7.41666666666667,14.3333333333333,0,22.8333333333333,9.08333333333333,28.9166666666667,2.66666666666667,25.4166666666667
"159",2007,"Florida",0.13083337,0.091737226,-0.012580575,0.222570597,0.209990021,4,1.28,0.48,41.75,7.58333333333333,2.25,0,27.0833333333333,7.83333333333333,14.3333333333333,4.16666666666667,0.25,0,5.91666666666667,44.75,0,32.1666666666667,19.3333333333333,0,29.1666666666667,1.5,13.1666666666667,32.5,4.83333333333333,9.66666666666667,0,21.8333333333333,8.83333333333333,27.3333333333333,0,28.0833333333333
"160",2007,"Georgia",0.012496006,0.162143267,-0.116718338,0.174639273,0.057920936,4.5,1.19,0.26,67.25,6,2.25,0,26.1666666666667,11.25,14.1666666666667,4.75,0,0,4.08333333333333,50.8333333333333,0,36.1666666666667,21.0833333333333,0,23.75,1.83333333333333,13.9166666666667,36,4.75,8.25,0,21.9166666666667,11.5833333333333,30.25,0,23.9166666666667
"161",2007,"Hawaii",-0.239040564,-0.069710406,-0.068017773,-0.30875097,-0.376768743,2.8,1.3,0.48,24.9166666666667,0,0,0,35.4166666666667,0,15.0833333333333,0,0,0,0,47.5,0,23.25,16.6666666666667,0,16.1666666666667,1.66666666666667,16.75,19.9166666666667,4.41666666666667,7.91666666666667,0,22.1666666666667,11.4166666666667,26.4166666666667,0.333333333333333,17.75
"162",2007,"Idaho",-0.007472395,0.220911311,-0.097917166,0.213438916,0.11552175,3.1,1.17,0.73,35.8333333333333,0,0,0,23.75,0,14.6666666666667,0,0,0,0,54.5833333333333,0,30.3333333333333,19.5,0,25.0833333333333,3.58333333333333,13.5833333333333,21.5833333333333,9.5,6,0,30.1666666666667,11.1666666666667,27.1666666666667,0.602564102564103,25.9166666666667
"163",2007,"Illinois",0.088346124,-0.022799963,-0.182045649,0.06554616,-0.116499488,5,1.24,0.41,43.3333333333333,5.33333333333333,2.41666666666667,0,24.0833333333333,5.58333333333333,11.4166666666667,2.58333333333333,0,0,8.5,47.4166666666667,0,25.1666666666667,22.5,0,24.75,2.33333333333333,16.6666666666667,12.8333333333333,6.5,3.75,0,22.8333333333333,8.33333333333333,26.8333333333333,0,22.75
"164",2007,"Indiana",0.001749018,0.166966534,0.036673986,0.168715552,0.205389539,4.6,1.13,0.24,57.75,15.6666666666667,4.16666666666667,0,22,6.83333333333333,11.3333333333333,6.08333333333333,0,0,14.4166666666667,54.9166666666667,0,27.3333333333333,22.75,0,27.8333333333333,2.91666666666667,15.6666666666667,12.8333333333333,6.83333333333333,5.25,0,28.9166666666667,10.9166666666667,33.4166666666667,0.916666666666667,25.8333333333333
"165",2007,"Iowa",-0.033367401,0.207603288,-0.002800724,0.174235887,0.171435163,3.7,1.41,0.17,49.0833333333333,9.33333333333333,5.08333333333333,0,20.4166666666667,3.5,8.66666666666667,3.33333333333333,0,0,0,53.25,0,30,24.8333333333333,0,20.5,1.08333333333333,20.75,10.4166666666667,7.91666666666667,5.58333333333333,0,31.9166666666667,12.9166666666667,32.9166666666667,0.666666666666667,18.9166666666667
"166",2007,"Kansas",-0.108486598,0.229634953,-0.035159454,0.121148355,0.085988901,4.2,1.17,0.15,58.0833333333333,0,5.08333333333333,0,23,7.25,10.6666666666667,7.08333333333333,0,0,0,55.0833333333333,0,26.4166666666667,22.1666666666667,0,26.6666666666667,0.916666666666667,14.3333333333333,12.6666666666667,9.66666666666667,6.58333333333333,0,29.3333333333333,12.0833333333333,27,0.5,24.8333333333333
"167",2007,"Kentucky",-0.058066053,0.109856182,-0.149205838,0.051790129,-0.097415708,5.4,1.04,0.17,60.8333333333333,0,6.33333333333333,0,23.5833333333333,4.25,18.4166666666667,3.75,0,0,16.9166666666667,58.3333333333333,0,30.5833333333333,18.25,0,29.3333333333333,3.16666666666667,17.1666666666667,18,12.6666666666667,4.83333333333333,0,37.8333333333333,10.4166666666667,29.25,0.75,28.9166666666667
"168",2007,"Louisiana",-0.047152087,0.064880908,-0.067000402,0.017728821,-0.049271581,4.3,1.57,0.27,50.0833333333333,0,5.58333333333333,0,27.6666666666667,12.5,13.75,7.25,0,0,8,57.5833333333333,0,30.75,22.1666666666667,0,27.8333333333333,2,16.6666666666667,21.1666666666667,4.41666666666667,7.08333333333333,0,30.6666666666667,13.75,29.5833333333333,0.833333333333333,22.6666666666667
"169",2007,"Maine",-0.134092483,-0.130430315,0.173319225,-0.264522799,-0.091203573,4.7,1.35,0.42,31.0833333333333,0,0,0,21.3333333333333,0,13.4166666666667,0,1.75,0,0,45.1666666666667,0,55.75,24.6666666666667,0,26,4.33333333333333,10.3333333333333,9.08333333333333,5.58333333333333,13.25,3.75,37.25,5,29.75,0,22.25
"170",2007,"Maryland",0.111331349,-0.272530284,-0.09657394,-0.161198935,-0.257772875,3.5,1.01,0.36,47.5833333333333,2.5,2.83333333333333,0,20.75,7.33333333333333,15.9166666666667,7.54487179487179,0.333333333333333,0,9.83333333333333,49.8333333333333,0,26.8333333333333,21.1666666666667,0,20.75,3.08333333333333,18.9166666666667,14.4166666666667,9.66666666666667,5.91666666666667,0,23.1666666666667,8.41666666666667,26.9166666666667,0.166666666666667,18.9166666666667
"171",2007,"Massachusetts",0.137990253,-0.165320535,0.022886681,-0.027330282,-0.004443601,4.6,1.11,0.62,29.3333333333333,8.08333333333333,1.66666666666667,0,19.6666666666667,4.5,15.4166666666667,3.66666666666667,0.333333333333333,0,6.16666666666667,53.1666666666667,0,23.5,22.75,0,17.4166666666667,2.66666666666667,5.91666666666667,10.25,4.91666666666667,3.91666666666667,0.916666666666667,18.5,6.08333333333333,18.3333333333333,0.416666666666667,26.0833333333333
"172",2007,"Michigan",-0.06752283,0.091461145,-0.030242587,0.023938316,-0.006304271,7,1.13,0.3,46.5833333333333,7.83333333333333,2.91666666666667,0,23.6666666666667,5.91666666666667,16.9166666666667,3.08333333333333,0.5,0,6.91666666666667,56.5833333333333,0,30.5833333333333,19.6666666666667,0,21.3333333333333,1.75,6.5,15.5833333333333,7.25,4.66666666666667,0,26.6666666666667,9.83333333333333,18.4166666666667,0.166666666666667,33.25
"173",2007,"Minnesota",-0.071929128,0.036316267,0.059465356,-0.035612861,0.023852496,4.6,1.23,0.36,53.1666666666667,7.83333333333333,2.58333333333333,0,23.1666666666667,5.16666666666667,20.8333333333333,3.25,0,0,5.33333333333333,59.0833333333333,0,29.3333333333333,23.4166666666667,0,15.5833333333333,2.16666666666667,6.91666666666667,7.91666666666667,7.66666666666667,4.16666666666667,0.833333333333333,25.0833333333333,7.91666666666667,19.3333333333333,0.666666666666667,21.5
"174",2007,"Mississippi",-0.16483012,0.158596877,-0.101680713,-0.006233243,-0.107913956,6.1,1.45,0.14,71,0,3.58333333333333,0,24.1666666666667,22.0320512820513,15.3333333333333,12.25,0,0,0,65,0,40.75,20.5,0,25.5833333333333,1.41666666666667,6.16666666666667,14.5,8.08333333333333,9.25,0,26.9166666666667,12.8333333333333,21.1666666666667,1.25,33.9166666666667
"175",2007,"Missouri",0.107263118,0.114093051,0.032055583,0.221356169,0.253411752,5.1,1.33,0.3,56.4166666666667,7.58333333333333,7.16666666666667,0,25.0833333333333,8,12.9166666666667,5.41666666666667,0,0,13.3333333333333,53.1666666666667,0,27.6666666666667,22,0,28,1.41666666666667,16.5833333333333,13.4166666666667,6.33333333333333,4.91666666666667,0,30.1666666666667,9.66666666666667,28.75,0.583333333333333,28.0833333333333
"176",2007,"Montana",0.076240318,0.047551559,-0.026435757,0.123791877,0.09735612,3.6,1.66,0.43,31.9166666666667,0,0,0,32.25,0,20.5833333333333,0,0,0,0,47,0,27.1666666666667,19.5833333333333,0,28.1666666666667,10.6923076923077,11.75,7.41666666666667,4.91666666666667,8.01282051282051,0,33.5833333333333,9.5,29.75,0,28.1666666666667
"177",2007,"Nebraska",-0.140930933,0.222425427,-0.046959396,0.081494494,0.034535098,3,1.43,0.2,47.5,0,7.91666666666667,0,25.75,0,14.5833333333333,4.33333333333333,0,0,0,55.5833333333333,0,30.75,24.75,0,26.5,3.16666666666667,18.5833333333333,14.25,5.83333333333333,6.91666666666667,0,32.25,15.6666666666667,27.8333333333333,0.25,26.5833333333333
"178",2007,"Nevada",0.085933777,0.115297481,0.052301428,0.201231258,0.253532686,4.5,1.66,0.62,26.3333333333333,0,14.5833333333333,0,27.1666666666667,19,14.6666666666667,4.41666666666667,0.833333333333333,0,0,46.6666666666667,0,34.8333333333333,17,0,26.5833333333333,2.08333333333333,10.4166666666667,15.5833333333333,5.08333333333333,5.5,0,27.6666666666667,7.75,26.8333333333333,0.25,26.5833333333333
"179",2007,"New Hampshire",0.318928723,0.011690987,0.06142431,0.330619709,0.392044019,3.5,1.82,0.79,33.0833333333333,0,0,0,23.3333333333333,0,20.0833333333333,0,0,0,0,51.4166666666667,0,40.0833333333333,25.1666666666667,0,21.75,1.08333333333333,5.91666666666667,11.1666666666667,7,7.25,0,27.5,5.75,29.0833333333333,0.333333333333333,21.75
"180",2007,"New Jersey",-0.070272792,-0.300419467,-0.023033208,-0.370692259,-0.393725468,4.3,0.93,0.55,33,6.33333333333333,2.08333333333333,0,24,7.41666666666667,14.0833333333333,2.25,0.333333333333333,0,8.08333333333333,55,0,26.9166666666667,23.4166666666667,0,26,2.83333333333333,5.91666666666667,13.6666666666667,5.91666666666667,6.08333333333333,0,25.8333333333333,7.58333333333333,28.6666666666667,0,26
"181",2007,"New Mexico",-0.314413332,0.028646071,0.116317098,-0.285767261,-0.169450163,3.8,1.39,0.3,36.5833333333333,0,4.41666666666667,0,26.3333333333333,9.25,16,6.58333333333333,0,0,0,58.8333333333333,0,28.4166666666667,20.5833333333333,0,21.6666666666667,1.66666666666667,7.41666666666667,9.25,5.41666666666667,5.16666666666667,0,29.5,6.75,29.3333333333333,1.16666666666667,21.75
"182",2007,"New York",-0.390658797,-0.381571627,-0.022763943,-0.772230424,-0.794994367,4.6,0.93,0.47,27.25,5.91666666666667,1.5,1.58333333333333,25,5.83333333333333,13.3333333333333,3.08333333333333,0.0833333333333333,0,6.91666666666667,52,0,22.3333333333333,22.25,0,22.9166666666667,1.5,6.83333333333333,13.0833333333333,5.08333333333333,4.25,0,23.9166666666667,5.25,28.1666666666667,0,23
"183",2007,"North Carolina",-0.072930719,0.137377046,0.010863888,0.064446327,0.075310215,4.7,1.15,0.33,66.6666666666667,16.1666666666667,3.75,0,24.1666666666667,9.16666666666667,14.1666666666667,3.25,0,0,7.66666666666667,63.8333333333333,0,34.1666666666667,22.6666666666667,0.75,24.5,2.41666666666667,5.41666666666667,14,5.66666666666667,8.91666666666667,0,22.8333333333333,9.58333333333333,25.9166666666667,0.583333333333333,24.5833333333333
"184",2007,"North Dakota",0.032983904,0.120697954,-0.023712268,0.153681858,0.129969589,3.1,1.53,0.23,38.75,0,0,0,13.6666666666667,0,23.5,0,0,0,0,65,0,28.3333333333333,25.0833333333333,0,23.75,2.66666666666667,7.08333333333333,15.8333333333333,11.75,3.5,0,36.4166666666667,9.33333333333333,32.6666666666667,0,22.0833333333333
"185",2007,"Ohio",-0.07633676,0.042139169,-0.066812643,-0.034197591,-0.101010234,5.6,1.34,0.25,50.3333333333333,9.33333333333333,8.83333333333333,0,23,7.58333333333333,15.9166666666667,3.58333333333333,0.166666666666667,0,9.08333333333333,58.5833333333333,0,27.6666666666667,22.5,0,31.25,1.5,6.58333333333333,15.3333333333333,6.33333333333333,5.83333333333333,0,25.8333333333333,12.4166666666667,25.5,0,29.9166666666667
"186",2007,"Oklahoma",0.058463116,0.108290056,-0.128215754,0.166753172,0.038537418,4.1,1.17,0.17,67.75,0,9.75,0,24.3333333333333,7.41666666666667,15.3333333333333,1.41666666666667,0,0,16.25,63.25,0,28.9166666666667,22.0833333333333,0,28.3333333333333,2.16666666666667,4.66666666666667,13.8333333333333,5.33333333333333,7.58333333333333,0,29.1666666666667,13.3333333333333,24.4166666666667,1.16666666666667,28.1666666666667
"187",2007,"Oregon",0.011472274,-0.117573766,0.060079803,-0.106101492,-0.046021688,5.2,1.35,0.5,40,0,3.25,0,25.25,5.16666666666667,17.6666666666667,4.66666666666667,0,0,12.5,45.4166666666667,0,21.0833333333333,21,0,19.75,2.16666666666667,5.5,13.3333333333333,5.58333333333333,7,0,23.0833333333333,7.83333333333333,27.25,0.25,18.3333333333333
"188",2007,"Pennsylvania",0.127097477,0.034448085,-0.005338702,0.161545563,0.156206861,4.4,1.35,0.25,42.5,8.58333333333333,3.08333333333333,0,21.4166666666667,4.91666666666667,14.1666666666667,3.33333333333333,0.5,0,9.25,50.5,0,26.6666666666667,24.3333333333333,0,27.5,2.33333333333333,6.66666666666667,23.4166666666667,5.41666666666667,3.75,0,24.75,9.91666666666667,28.6666666666667,0,25.9166666666667
"189",2007,"Rhode Island",0.007381547,-0.101207305,0.005700628,-0.093825758,-0.08812513,5.2,1.1,0.53,26.9166666666667,0,0,0,21,0,11.3333333333333,0,0,0,0,47.4166666666667,0,37,24.25,0,24.5,3.25,7.08333333333333,18.75,5.33333333333333,5.91666666666667,0,23.5,5.91666666666667,27.1666666666667,0,22.6666666666667
"190",2007,"South Carolina",-0.094788064,0.186088552,-0.089979423,0.091300488,0.001321065,5.7,1.42,0.24,74.9166666666667,13.0897435897436,2.58333333333333,0,24.3333333333333,11.9166666666667,12.75,7.5,0,0,10.025641025641,57.1666666666667,0,38.5833333333333,21.0833333333333,0,25,2,5.33333333333333,22.6666666666667,6.75,7.33333333333333,0,25.3333333333333,14,29.4166666666667,0.166666666666667,22.1666666666667
"191",2007,"South Dakota",0.246220142,0.179987133,-0.031040686,0.426207275,0.39516659,2.8,1.52,0.22,44.6666666666667,0,0,0,27.9166666666667,0,18.8333333333333,0,0,0,0,64.3974358974359,0,33,30.1666666666667,0,24,2.16666666666667,9.58333333333333,11.1474358974359,11.4166666666667,7.58333333333333,0,44.25,9.58333333333333,29.8333333333333,0,24.0833333333333
"192",2007,"Tennessee",0.204572751,0.169717781,-0.061772715,0.374290532,0.312517817,4.7,1.13,0.2,83.4166666666667,11.1666666666667,2.75,0,26.5,7.75,14.6666666666667,5,0,0,7.41666666666667,55.3333333333333,0,32.3333333333333,24.25,0,24.5833333333333,2.16666666666667,4.83333333333333,14.5,9.66666666666667,6.83333333333333,0,29.5833333333333,12,28.25,0.25,28.8333333333333
"193",2007,"Texas",0.137102563,0.07708784,-0.144583202,0.214190402,0.0696072,4.3,1.41,0.27,58.5833333333333,6,2.66666666666667,0,25,6.83333333333333,17.1666666666667,4.08333333333333,0.333333333333333,0,6.66666666666667,49.75,0,29.25,19.1666666666667,0,23.5,1.16666666666667,4.5,10.9166666666667,7,7.16666666666667,0,28.6666666666667,9.83333333333333,26.1666666666667,0,27.4166666666667
"194",2007,"Utah",-0.082894917,0.196793657,-0.021302749,0.113898739,0.09259599,2.6,0.77,0.16,32.5,0,5.83333333333333,0,21.8333333333333,5.66666666666667,23.25,4.58333333333333,0,0,0,61.3333333333333,0,28,20.6666666666667,0,18.0833333333333,2.25,5.25,6.25,14.3333333333333,8.5,0,31.3333333333333,9.25,40.6666666666667,1.16666666666667,17.9166666666667
"195",2007,"Vermont",-0.162279278,-0.128292617,0.110161652,-0.290571895,-0.180410243,4,1.46,0.62,31.5833333333333,0,2.40384615384615,0,25.0833333333333,0,25.3333333333333,0,0,0,0,41.5,0,35.8333333333333,26.4166666666667,0,21,9.25,14.75,12.25,7.91666666666667,7.83333333333333,0,28.6666666666667,4.83333333333333,34,0.75,19.75
"196",2007,"Virginia",0.120320073,0.174080316,-0.105765036,0.29440039,0.188635353,3,1.13,0.41,55.75,5.5,1.83333333333333,0,25.3333333333333,7,16.0833333333333,3.83333333333333,0,0,7.08333333333333,47.75,0,29.5833333333333,20.4166666666667,0,22.25,1.66666666666667,13.5,12,9.33333333333333,4.58333333333333,0.384615384615385,20.25,8.83333333333333,28,0.333333333333333,22.25
"197",2007,"Washington",-0.045255765,-0.115157038,0.018964454,-0.160412803,-0.141448349,4.7,1.14,0.5,39.25,4.25,3.08333333333333,0,22.5833333333333,5.16666666666667,23.8333333333333,2.91666666666667,0,0,6.91666666666667,43.5,0,21.75,19.0833333333333,0,23.3333333333333,2.91666666666667,15.9166666666667,9.91666666666667,7.16666666666667,6.33333333333333,0,22.1666666666667,6.75,27.8333333333333,0.5,23.3333333333333
"198",2007,"West Virginia",-0.167558905,-0.034543417,0.011033493,-0.202102323,-0.19106883,4.6,1.23,0.1,43.75,0,3.58333333333333,0,21.4166666666667,0,17.9166666666667,0,2.82051282051282,0,0,57.25,0,33.8333333333333,24.8333333333333,0,30.3333333333333,4.58333333333333,18.0833333333333,21.5833333333333,9.41666666666667,15.5833333333333,0,38.2371794871795,16.8333333333333,30.8333333333333,0,30.3333333333333
"199",2007,"Wisconsin",-0.080473997,0.101166549,-0.129195858,0.020692551,-0.108503307,4.9,1.56,0.33,39.5833333333333,3.91666666666667,3.08333333333333,0,21.8333333333333,5.41666666666667,15.8333333333333,5,0.333333333333333,0,11.4166666666667,47.5833333333333,0,29,25.1666666666667,0,27.1666666666667,2.83333333333333,6.58333333333333,11.6666666666667,6.5,5.58333333333333,0.833333333333333,26.9166666666667,9.58333333333333,17.4166666666667,0.25,27.1666666666667
"200",2007,"Wyoming",-0.28176186,0.201306003,-0.063717399,-0.080455858,-0.144173257,2.8,1.46,0.27,31.3333333333333,0,0,0,23.9166666666667,0,26.4871794871795,0,0,0,0,57.75,0,32.0833333333333,21.8782051282051,0,24.0833333333333,5.58333333333333,10.0320512820513,10.4166666666667,16.7820512820513,11.75,0,31.8333333333333,9.16666666666667,31.4166666666667,0.916666666666667,24.1666666666667
"201",2008,"Alabama",0.061740537,0.121515705,-0.184381787,0.183256242,-0.001125544,5.7,1.22,0.22,82.1987179487179,0,4.66666666666667,0,36.3333333333333,16.4166666666667,23.3333333333333,8.16666666666667,3.08333333333333,6.08333333333333,21.5833333333333,55.9166666666667,0,50.5,21.5,0,10.9166666666667,0.666666666666667,5,18.75,7,8.75,0,27,21.3589743589744,30.6666666666667,7.33333333333333,10.9166666666667
"202",2008,"Alaska",-0.133021374,0.090097641,0.01577726,-0.042923732,-0.027146472,6.7,1.2,0.49,32.25,0,0,0,25.0833333333333,0,23,0,0,8.33333333333333,0,50.3333333333333,0,33.5833333333333,20.25,0,13.75,0,6.25,18.0833333333333,7.33333333333333,11.9166666666667,0,33,5,27.1666666666667,5.83333333333333,13.25
"203",2008,"Arizona",-0.001834433,0.184674078,-0.05301392,0.182839645,0.129825725,6.2,1.3,0.41,39.5833333333333,16,7.16666666666667,0,30.6666666666667,4.91666666666667,24.6666666666667,7.83333333333333,2.41666666666667,4.66666666666667,24.1666666666667,44.8333333333333,12.4166666666667,40.0833333333333,21,0.833333333333333,7.91666666666667,2.25,4.58333333333333,12.0833333333333,5.75,6.75,0,24.6666666666667,7.41666666666667,31.0833333333333,9.83333333333333,7.91666666666667
"204",2008,"Arkansas",-0.014506451,0.1112231,-0.076524451,0.096716649,0.020192198,5.5,1.05,0.17,61.9166666666667,0,11.5,0,38.5,16.1666666666667,19.5833333333333,11.1666666666667,0,3.91666666666667,0,53.8333333333333,0,46.3333333333333,23.5833333333333,0,12.0833333333333,2.33333333333333,4.41666666666667,18.4166666666667,6.33333333333333,11.4166666666667,0,34.6666666666667,10.8333333333333,31.6666666666667,7.83333333333333,12.0833333333333
